,city,g2000,p2000,country_x,2000_ls,region,Regional_label,g2010,g2015,g2020,g2025,g2030,g2035,g2040,g2045,g2050,p2010,p2015,p2020,p2025,p2030,p2035,p2040,p2045,p2050
88,Mumbai,1797.3755385528884,1053.898107,India,1585,Asia,2,3653.102,4999.23,6901.443,9162.56,11709.192,14493.17,17509.738,20647.27,23838.428,1224.6143269999998,1303.3070192997218,1376.3341499681992,1438.736859989519,1489.1444662783804,1531.7376983960764,1565.2295662174874,1588.9989545901901,1600.9390238659403
89,Mumbai,1797.3755385528884,1053.898107,India,1585,Asia,2,3653.102,4977.587,6946.386,9956.538,14398.353,20543.04,28108.595,36872.667,46498.273,1224.6143269999998,1297.6645336945112,1360.7058846348173,1414.147601730056,1457.4268950041694,1493.6914911646743,1521.1823995790967,1539.272812749792,1547.000465917825
90,Kolkata,1797.3755385528884,1053.898107,India,4943,Asia,2,3653.102,4978.692,6913.935,9624.811,13287.553,18045.823,23739.574,30127.742,36896.745,1224.6143269999998,1297.9526629339302,1361.2811535249798,1415.1736701069115,1458.9286351157184,1495.6815813434541,1523.6602886087169,1542.2237642132138,1550.3974850064837
91,Kolkata,1797.3755385528884,1053.898107,India,4943,Asia,2,3653.102,5016.975,6971.726,9403.748,12207.681,15398.356,19051.051,23112.684,27538.481,1224.6143269999998,1307.9329187632588,1388.0894570184828,1461.7713384058027,1528.595193774603,1590.4379828815277,1645.8845545354418,1694.5723631312142,1733.7954781103126
92,Kolkata,1797.3755385528884,1053.898107,India,4943,Asia,2,3653.102,5047.163,7025.448,9187.03,11288.525,13239.432,15183.184,17071.457,18892.213,1224.6143269999998,1315.8031821102345,1412.090247892384,1508.2035672000266,1603.709234947804,1696.0272297079105,1787.90174450208,1880.1446355730131,1970.550275142989
93,Kolkata,1797.3755385528884,1053.898107,India,4943,Asia,2,3653.102,4999.23,6901.443,9162.56,11709.192,14493.17,17509.738,20647.27,23838.428,1224.6143269999998,1303.3070192997218,1376.3341499681992,1438.736859989519,1489.1444662783804,1531.7376983960764,1565.2295662174874,1588.9989545901901,1600.9390238659403
94,Kolkata,1797.3755385528884,1053.898107,India,4943,Asia,2,3653.102,4977.587,6946.386,9956.538,14398.353,20543.04,28108.595,36872.667,46498.273,1224.6143269999998,1297.6645336945112,1360.7058846348173,1414.147601730056,1457.4268950041694,1493.6914911646743,1521.1823995790967,1539.272812749792,1547.000465917825
95,Bangalore,1797.3755385528884,1053.898107,India,1310,Asia,2,3653.102,4978.692,6913.935,9624.811,13287.553,18045.823,23739.574,30127.742,36896.745,1224.6143269999998,1297.9526629339302,1361.2811535249798,1415.1736701069115,1458.9286351157184,1495.6815813434541,1523.6602886087169,1542.2237642132138,1550.3974850064837
96,Bangalore,1797.3755385528884,1053.898107,India,1310,Asia,2,3653.102,5016.975,6971.726,9403.748,12207.681,15398.356,19051.051,23112.684,27538.481,1224.6143269999998,1307.9329187632588,1388.0894570184828,1461.7713384058027,1528.595193774603,1590.4379828815277,1645.8845545354418,1694.5723631312142,1733.7954781103126
97,Bangalore,1797.3755385528884,1053.898107,India,1310,Asia,2,3653.102,5047.163,7025.448,9187.03,11288.525,13239.432,15183.184,17071.457,18892.213,1224.6143269999998,1315.8031821102345,1412.090247892384,1508.2035672000266,1603.709234947804,1696.0272297079105,1787.90174450208,1880.1446355730131,1970.550275142989
98,Bangalore,1797.3755385528884,1053.898107,India,1310,Asia,2,3653.102,4999.23,6901.443,9162.56,11709.192,14493.17,17509.738,20647.27,23838.428,1224.6143269999998,1303.3070192997218,1376.3341499681992,1438.736859989519,1489.1444662783804,1531.7376983960764,1565.2295662174874,1588.9989545901901,1600.9390238659403
99,Bangalore,1797.3755385528884,1053.898107,India,1310,Asia,2,3653.102,4977.587,6946.386,9956.538,14398.353,20543.04,28108.595,36872.667,46498.273,1224.6143269999998,1297.6645336945112,1360.7058846348173,1414.147601730056,1457.4268950041694,1493.6914911646743,1521.1823995790967,1539.272812749792,1547.000465917825
100,Chennai,1797.3755385528884,1053.898107,India,1140,Asia,2,3653.102,4978.692,6913.935,9624.811,13287.553,18045.823,23739.574,30127.742,36896.745,1224.6143269999998,1297.9526629339302,1361.2811535249798,1415.1736701069115,1458.9286351157184,1495.6815813434541,1523.6602886087169,1542.2237642132138,1550.3974850064837
101,Chennai,1797.3755385528884,1053.898107,India,1140,Asia,2,3653.102,5016.975,6971.726,9403.748,12207.681,15398.356,19051.051,23112.684,27538.481,1224.6143269999998,1307.9329187632588,1388.0894570184828,1461.7713384058027,1528.595193774603,1590.4379828815277,1645.8845545354418,1694.5723631312142,1733.7954781103126
102,Chennai,1797.3755385528884,1053.898107,India,1140,Asia,2,3653.102,5047.163,7025.448,9187.03,11288.525,13239.432,15183.184,17071.457,18892.213,1224.6143269999998,1315.8031821102345,1412.090247892384,1508.2035672000266,1603.709234947804,1696.0272297079105,1787.90174450208,1880.1446355730131,1970.550275142989
103,Chennai,1797.3755385528884,1053.898107,India,1140,Asia,2,3653.102,4999.23,6901.443,9162.56,11709.192,14493.17,17509.738,20647.27,23838.428,1224.6143269999998,1303.3070192997218,1376.3341499681992,1438.736859989519,1489.1444662783804,1531.7376983960764,1565.2295662174874,1588.9989545901901,1600.9390238659403
104,Chennai,1797.3755385528884,1053.898107,India,1140,Asia,2,3653.102,4977.587,6946.386,9956.538,14398.353,20543.04,28108.595,36872.667,46498.273,1224.6143269999998,1297.6645336945112,1360.7058846348173,1414.147601730056,1457.4268950041694,1493.6914911646743,1521.1823995790967,1539.272812749792,1547.000465917825
105,Washington D.C.,11167.7,282.49631,United States,2053,Americas,1,13087.12,14772.263,17156.082,19536.27,21979.945,24428.263,26777.92,28990.584,31007.587,310.383948,323.21689778309394,336.72227907633584,350.4169179994938,363.68623422912594,376.51531063125395,388.80090277886205,400.2457842190458,411.05815654535263
106,Washington D.C.,11167.7,282.49631,United States,2053,Americas,1,13087.12,14754.81,17032.556,19086.819,20965.924,22688.693,24320.367,25861.447,27281.87,310.383948,322.8350387292103,335.7508948520202,348.6886724844148,361.02943330020275,372.55400976218095,383.2334781775864,393.026565342251,402.3052266540371
107,Washington D.C.,11167.7,282.49631,United States,2053,Americas,1,13087.12,14652.175,16642.448,18224.426,19477.085,20484.661,21325.099,22008.293,22472.579,310.383948,320.58937989117334,328.77377005089056,334.2483496583317,337.34728509580486,338.896865208165,338.91794074809644,337.2772386642256,334.2320398965747
108,Washington D.C.,11167.7,282.49631,United States,2053,Americas,1,13087.12,14720.994,16972.432,19249.427,21559.684,23821.415,25898.886,27779.907,29446.673,310.383948,322.0951367232435,333.63403076998566,344.4607296575378,353.76536651356406,362.09649398296517,369.195741006747,374.81821663517377,379.1538117996495
109,Washington D.C.,11167.7,282.49631,United States,2053,Americas,1,13087.12,14862.284,17514.176,20524.255,23990.207,27793.541,31738.969,35907.431,40312.784,310.383948,325.186567485027,342.9444023505528,363.34590827457663,384.8229837580665,406.5177615921087,428.70156908050484,451.58351795630296,475.7153432017326
110,New York City,11167.7,282.49631,United States,3489,Americas,1,13087.12,14772.263,17156.082,19536.27,21979.945,24428.263,26777.92,28990.584,31007.587,310.383948,323.21689778309394,336.72227907633584,350.4169179994938,363.68623422912594,376.51531063125395,388.80090277886205,400.2457842190458,411.05815654535263
111,New York City,11167.7,282.49631,United States,3489,Americas,1,13087.12,14754.81,17032.556,19086.819,20965.924,22688.693,24320.367,25861.447,27281.87,310.383948,322.8350387292103,335.7508948520202,348.6886724844148,361.02943330020275,372.55400976218095,383.2334781775864,393.026565342251,402.3052266540371
112,New York City,11167.7,282.49631,United States,3489,Americas,1,13087.12,14652.175,16642.448,18224.426,19477.085,20484.661,21325.099,22008.293,22472.579,310.383948,320.58937989117334,328.77377005089056,334.2483496583317,337.34728509580486,338.896865208165,338.91794074809644,337.2772386642256,334.2320398965747
113,New York City,11167.7,282.49631,United States,3489,Americas,1,13087.12,14720.994,16972.432,19249.427,21559.684,23821.415,25898.886,27779.907,29446.673,310.383948,322.0951367232435,333.63403076998566,344.4607296575378,353.76536651356406,362.09649398296517,369.195741006747,374.81821663517377,379.1538117996495
114,New York City,11167.7,282.49631,United States,3489,Americas,1,13087.12,14862.284,17514.176,20524.255,23990.207,27793.541,31738.969,35907.431,40312.784,310.383948,325.186567485027,342.9444023505528,363.34590827457663,384.8229837580665,406.5177615921087,428.70156908050484,451.58351795630296,475.7153432017326
115,Los Angeles,11167.7,282.49631,United States,4070,Americas,1,13087.12,14772.263,17156.082,19536.27,21979.945,24428.263,26777.92,28990.584,31007.587,310.383948,323.21689778309394,336.72227907633584,350.4169179994938,363.68623422912594,376.51531063125395,388.80090277886205,400.2457842190458,411.05815654535263
116,Los Angeles,11167.7,282.49631,United States,4070,Americas,1,13087.12,14754.81,17032.556,19086.819,20965.924,22688.693,24320.367,25861.447,27281.87,310.383948,322.8350387292103,335.7508948520202,348.6886724844148,361.02943330020275,372.55400976218095,383.2334781775864,393.026565342251,402.3052266540371
117,Los Angeles,11167.7,282.49631,United States,4070,Americas,1,13087.12,14652.175,16642.448,18224.426,19477.085,20484.661,21325.099,22008.293,22472.579,310.383948,320.58937989117334,328.77377005089056,334.2483496583317,337.34728509580486,338.896865208165,338.91794074809644,337.2772386642256,334.2320398965747
118,Los Angeles,11167.7,282.49631,United States,4070,Americas,1,13087.12,14720.994,16972.432,19249.427,21559.684,23821.415,25898.886,27779.907,29446.673,310.383948,322.0951367232435,333.63403076998566,344.4607296575378,353.76536651356406,362.09649398296517,369.195741006747,374.81821663517377,379.1538117996495
119,Los Angeles,11167.7,282.49631,United States,4070,Americas,1,13087.12,14862.284,17514.176,20524.255,23990.207,27793.541,31738.969,35907.431,40312.784,310.383948,325.186567485027,342.9444023505528,363.34590827457663,384.8229837580665,406.5177615921087,428.70156908050484,451.58351795630296,475.7153432017326
120,Chicago,11167.7,282.49631,United States,2358,Americas,1,13087.12,14772.263,17156.082,19536.27,21979.945,24428.263,26777.92,28990.584,31007.587,310.383948,323.21689778309394,336.72227907633584,350.4169179994938,363.68623422912594,376.51531063125395,388.80090277886205,400.2457842190458,411.05815654535263
121,Chicago,11167.7,282.49631,United States,2358,Americas,1,13087.12,14754.81,17032.556,19086.819,20965.924,22688.693,24320.367,25861.447,27281.87,310.383948,322.8350387292103,335.7508948520202,348.6886724844148,361.02943330020275,372.55400976218095,383.2334781775864,393.026565342251,402.3052266540371
122,Chicago,11167.7,282.49631,United States,2358,Americas,1,13087.12,14652.175,16642.448,18224.426,19477.085,20484.661,21325.099,22008.293,22472.579,310.383948,320.58937989117334,328.77377005089056,334.2483496583317,337.34728509580486,338.896865208165,338.91794074809644,337.2772386642256,334.2320398965747
123,Chicago,11167.7,282.49631,United States,2358,Americas,1,13087.12,14720.994,16972.432,19249.427,21559.684,23821.415,25898.886,27779.907,29446.673,310.383948,322.0951367232435,333.63403076998566,344.4607296575378,353.76536651356406,362.09649398296517,369.195741006747,374.81821663517377,379.1538117996495
124,Chicago,11167.7,282.49631,United States,2358,Americas,1,13087.12,14862.284,17514.176,20524.255,23990.207,27793.541,31738.969,35907.431,40312.784,310.383948,325.186567485027,342.9444023505528,363.34590827457663,384.8229837580665,406.5177615921087,428.70156908050484,451.58351795630296,475.7153432017326
125,Jakarta,559.7442176464306,213.395411,Indonesia,4418,Asia,2,929.865,1262.296,1752.642,2465.619,3417.516,4637.535,6051.913,7554.434,9086.702,239.8709370151422,250.50551668769012,259.298600430551,265.93929580176473,270.4661076398856,273.3955389883729,274.52057301699466,273.7723718639221,271.071331164637
126,Jakarta,559.7442176464306,213.395411,Indonesia,4418,Asia,2,929.865,1266.782,1751.519,2364.557,3044.987,3783.106,4599.043,5456.453,6334.963,239.8709370151422,251.39584044050383,261.7048545758292,270.39511097815733,277.36384735771713,282.7232122959467,286.31396614888257,287.9575412297356,287.52219567413624
127,Jakarta,559.7442176464306,213.395411,Indonesia,4418,Asia,2,929.865,1271.185,1757.144,2313.373,2843.918,3315.366,3769.18,4179.359,4534.446,239.8709370151422,252.26950851600407,264.2141200782977,275.2234623767493,285.0816490298902,293.0684874516714,299.27254423454394,303.8601578876129,306.9132736655683
128,Jakarta,559.7442176464306,213.395411,Indonesia,4418,Asia,2,929.865,1260.973,1730.752,2316.574,2979.939,3700.59,4481.019,5271.981,6044.947,239.8709370151422,250.24299097973417,258.5216982595431,264.35108441766107,267.7705242897509,269.29158546003293,268.7172110340959,266.00148522957295,261.10281511232984
129,Jakarta,559.7442176464306,213.395411,Indonesia,4418,Asia,2,929.865,1261.476,1759.805,2553.757,3722.481,5313.941,7214.559,9309.205,11506.792,239.8709370151422,250.3427992698059,258.89642175662686,265.176445621785,269.3348022905145,271.8948125300548,272.66134677567817,271.5723176097961,268.5521597165649
130,Surabaya,559.7442176464306,213.395411,Indonesia,2460,Asia,2,929.865,1262.296,1752.642,2465.619,3417.516,4637.535,6051.913,7554.434,9086.702,239.8709370151422,250.50551668769012,259.298600430551,265.93929580176473,270.4661076398856,273.3955389883729,274.52057301699466,273.7723718639221,271.071331164637
131,Surabaya,559.7442176464306,213.395411,Indonesia,2460,Asia,2,929.865,1266.782,1751.519,2364.557,3044.987,3783.106,4599.043,5456.453,6334.963,239.8709370151422,251.39584044050383,261.7048545758292,270.39511097815733,277.36384735771713,282.7232122959467,286.31396614888257,287.9575412297356,287.52219567413624
132,Surabaya,559.7442176464306,213.395411,Indonesia,2460,Asia,2,929.865,1271.185,1757.144,2313.373,2843.918,3315.366,3769.18,4179.359,4534.446,239.8709370151422,252.26950851600407,264.2141200782977,275.2234623767493,285.0816490298902,293.0684874516714,299.27254423454394,303.8601578876129,306.9132736655683
133,Surabaya,559.7442176464306,213.395411,Indonesia,2460,Asia,2,929.865,1260.973,1730.752,2316.574,2979.939,3700.59,4481.019,5271.981,6044.947,239.8709370151422,250.24299097973417,258.5216982595431,264.35108441766107,267.7705242897509,269.29158546003293,268.7172110340959,266.00148522957295,261.10281511232984
134,Surabaya,559.7442176464306,213.395411,Indonesia,2460,Asia,2,929.865,1261.476,1759.805,2553.757,3722.481,5313.941,7214.559,9309.205,11506.792,239.8709370151422,250.3427992698059,258.89642175662686,265.176445621785,269.3348022905145,271.8948125300548,272.66134677567817,271.5723176097961,268.5521597165649
135,Brasilia,1379.5488413706855,174.425387,Brazil,260,Americas,1,1967.541,2303.632,2796.631,3352.735,3996.137,4746.484,5564.084,6401.209,7214.073,194.94646999999998,202.29469907343406,208.2600427827047,212.85052190993605,215.83967461801106,217.56935618716585,217.97334962356902,217.11892244762115,214.892553207098
136,Brasilia,1379.5488413706855,174.425387,Brazil,260,Americas,1,1967.541,2313.373,2814.726,3308.152,3776.172,4225.471,4687.932,5153.778,5613.1,194.94646999999998,203.15011511388798,210.74264645827634,217.42031320161172,222.81908868466135,226.9410946568011,229.84059358549948,231.53143092277742,231.8681687745202
137,Brasilia,1379.5488413706855,174.425387,Brazil,260,Americas,1,1967.541,2322.977,2833.335,3275.81,3616.064,3857.539,4058.533,4216.964,4333.19,194.94646999999998,203.99352208619493,213.25158095335416,222.2201947743847,230.45225703408818,237.51352296961997,243.65448034789748,249.06128590934009,253.65446956721087
138,Brasilia,1379.5488413706855,174.425387,Brazil,260,Americas,1,1967.541,2307.059,2790.695,3250.369,3693.666,4118.368,4542.876,4950.713,5332.213,194.94646999999998,202.59561068037596,209.12029782599575,214.15451410298886,217.31359033551894,218.955101089857,219.04976835309097,217.61976053473364,214.59502998352337
139,Brasilia,1379.5488413706855,174.425387,Brazil,260,Americas,1,1967.541,2302.62,2800.474,3425.068,4238.996,5262.758,6409.806,7628.862,8867.724,194.94646999999998,202.20580939298446,207.99110794702227,212.30818352705026,215.01996905673377,216.47862805194552,216.62523701390938,215.52834003005438,213.07659184580933
140,São Paulo,1379.5488413706855,174.425387,Brazil,1888,Americas,1,1967.541,2303.632,2796.631,3352.735,3996.137,4746.484,5564.084,6401.209,7214.073,194.94646999999998,202.29469907343406,208.2600427827047,212.85052190993605,215.83967461801106,217.56935618716585,217.97334962356902,217.11892244762115,214.892553207098
141,São Paulo,1379.5488413706855,174.425387,Brazil,1888,Americas,1,1967.541,2313.373,2814.726,3308.152,3776.172,4225.471,4687.932,5153.778,5613.1,194.94646999999998,203.15011511388798,210.74264645827634,217.42031320161172,222.81908868466135,226.9410946568011,229.84059358549948,231.53143092277742,231.8681687745202
142,São Paulo,1379.5488413706855,174.425387,Brazil,1888,Americas,1,1967.541,2322.977,2833.335,3275.81,3616.064,3857.539,4058.533,4216.964,4333.19,194.94646999999998,203.99352208619493,213.25158095335416,222.2201947743847,230.45225703408818,237.51352296961997,243.65448034789748,249.06128590934009,253.65446956721087
143,São Paulo,1379.5488413706855,174.425387,Brazil,1888,Americas,1,1967.541,2307.059,2790.695,3250.369,3693.666,4118.368,4542.876,4950.713,5332.213,194.94646999999998,202.59561068037596,209.12029782599575,214.15451410298886,217.31359033551894,218.955101089857,219.04976835309097,217.61976053473364,214.59502998352337
144,São Paulo,1379.5488413706855,174.425387,Brazil,1888,Americas,1,1967.541,2302.62,2800.474,3425.068,4238.996,5262.758,6409.806,7628.862,8867.724,194.94646999999998,202.20580939298446,207.99110794702227,212.30818352705026,215.01996905673377,216.47862805194552,216.62523701390938,215.52834003005438,213.07659184580933
145,Rio de Janeiro,1379.5488413706855,174.425387,Brazil,2005,Americas,1,1967.541,2303.632,2796.631,3352.735,3996.137,4746.484,5564.084,6401.209,7214.073,194.94646999999998,202.29469907343406,208.2600427827047,212.85052190993605,215.83967461801106,217.56935618716585,217.97334962356902,217.11892244762115,214.892553207098
146,Rio de Janeiro,1379.5488413706855,174.425387,Brazil,2005,Americas,1,1967.541,2313.373,2814.726,3308.152,3776.172,4225.471,4687.932,5153.778,5613.1,194.94646999999998,203.15011511388798,210.74264645827634,217.42031320161172,222.81908868466135,226.9410946568011,229.84059358549948,231.53143092277742,231.8681687745202
147,Rio de Janeiro,1379.5488413706855,174.425387,Brazil,2005,Americas,1,1967.541,2322.977,2833.335,3275.81,3616.064,3857.539,4058.533,4216.964,4333.19,194.94646999999998,203.99352208619493,213.25158095335416,222.2201947743847,230.45225703408818,237.51352296961997,243.65448034789748,249.06128590934009,253.65446956721087
148,Rio de Janeiro,1379.5488413706855,174.425387,Brazil,2005,Americas,1,1967.541,2307.059,2790.695,3250.369,3693.666,4118.368,4542.876,4950.713,5332.213,194.94646999999998,202.59561068037596,209.12029782599575,214.15451410298886,217.31359033551894,218.955101089857,219.04976835309097,217.61976053473364,214.59502998352337
149,Rio de Janeiro,1379.5488413706855,174.425387,Brazil,2005,Americas,1,1967.541,2302.62,2800.474,3425.068,4238.996,5262.758,6409.806,7628.862,8867.724,194.94646999999998,202.20580939298446,207.99110794702227,212.30818352705026,215.01996905673377,216.47862805194552,216.62523701390938,215.52834003005438,213.07659184580933
150,Mexico City,1184.7930379032925,99.959594,Mexico,2545,Americas,1,1409.686,1665.237,1946.473,2290.207,2721.745,3236.934,3793.24,4382.18,4993.562,113.42304699249158,119.29190893280207,124.23030619954814,128.15551567120883,131.00503394168226,133.02380999450676,134.1261732417665,134.279804328391,133.52198404136536
151,Mexico City,1184.7930379032925,99.959594,Mexico,2545,Americas,1,1409.686,1674.739,1971.21,2303.645,2668.208,3059.464,3474.3,3923.81,4416.916,113.42304699249158,119.97256008027233,126.18275401562276,131.81162308274273,136.74726416228918,140.90818616537794,144.298120028609,146.89836953275469,148.71903431749936
152,Mexico City,1184.7930379032925,99.959594,Mexico,2545,Americas,1,1409.686,1686.201,2003.384,2332.715,2653.058,2956.283,3240.54,3511.829,3785.058,113.42304699249158,120.79364554201572,128.79867189222722,137.17834269429125,145.51788251771174,153.3640757498224,160.85700001925304,168.12338126031167,175.15659648282343
153,Mexico City,1184.7930379032925,99.959594,Mexico,2545,Americas,1,1409.686,1667.564,1948.304,2251.88,2598.759,2971.871,3349.55,3733.059,4134.695,113.42304699249158,119.45857425983776,124.81783047646898,129.18767882292542,132.42914481573592,134.74966532102528,136.06087633911375,136.33716932762027,135.6024761038989
154,Mexico City,1184.7930379032925,99.959594,Mexico,2545,Americas,1,1409.686,1660.701,1935.7,2303.276,2818.03,3474.504,4196.395,4968.519,5785.354,113.42304699249158,118.96697701519294,123.22216014542352,126.05808296923715,127.76111592339491,128.59485350410725,128.50412317398644,127.48012788518363,125.58169154482346
155,Tokyo,3630.1067181661324,125.72031,Japan,6061,Asia,2,3899.299,4130.561,4351.946,4656.49,5022.834,5403.336,5754.023,6107.17,6436.957,126.53592001621917,126.34010250006115,125.48255009711792,124.105527315672,122.37234559977814,120.40902694808669,118.29350528042377,116.05750613533893,113.71364225661799
156,Tokyo,3630.1067181661324,125.72031,Japan,6061,Asia,2,3899.299,4122.859,4320.842,4551.239,4764.432,4923.419,5049.352,5186.444,5319.228,126.53592001621917,126.10453136241107,124.81254802065374,122.85015143982324,120.40981332343114,117.67026095866262,114.75440985661928,111.70792538141205,108.60869980126017
157,Tokyo,3630.1067181661324,125.72031,Japan,6061,Asia,2,3899.299,4104.915,4262.001,4414.222,4509.938,4502.382,4427.72,4333.646,4212.844,126.53592001621917,125.55568561310423,123.2105003897708,119.73963051769734,115.4743766852104,110.79381494087397,105.8439747457803,100.73154998755024,95.50165214301585
158,Tokyo,3630.1067181661324,125.72031,Japan,6061,Asia,2,3899.299,4115.094,4308.477,4587.023,4929.738,5274.632,5576.051,5868.758,6129.464,126.53592001621917,125.86702388165212,124.14667717467736,121.59349955348313,118.39935158414914,114.8844467625214,111.14690746010142,107.19702585472497,103.09817107214988
159,Tokyo,3630.1067181661324,125.72031,Japan,6061,Asia,2,3899.299,4141.06,4395.476,4812.488,5381.939,6042.085,6703.688,7414.794,8158.483,126.53592001621917,126.66123517634873,126.42588675040975,125.96631540020758,125.36924725956811,124.60649750097046,123.78347890221482,122.99671315738784,122.31016516610556
160,Keihanshin (Kyoto-Osaka-Kobe),3630.1067181661324,125.72031,Japan,3032,Asia,2,3899.299,4130.561,4351.946,4656.49,5022.834,5403.336,5754.023,6107.17,6436.957,126.53592001621917,126.34010250006115,125.48255009711792,124.105527315672,122.37234559977814,120.40902694808669,118.29350528042377,116.05750613533893,113.71364225661799
161,Keihanshin (Kyoto-Osaka-Kobe),3630.1067181661324,125.72031,Japan,3032,Asia,2,3899.299,4122.859,4320.842,4551.239,4764.432,4923.419,5049.352,5186.444,5319.228,126.53592001621917,126.10453136241107,124.81254802065374,122.85015143982324,120.40981332343114,117.67026095866262,114.75440985661928,111.70792538141205,108.60869980126017
162,Keihanshin (Kyoto-Osaka-Kobe),3630.1067181661324,125.72031,Japan,3032,Asia,2,3899.299,4104.915,4262.001,4414.222,4509.938,4502.382,4427.72,4333.646,4212.844,126.53592001621917,125.55568561310423,123.2105003897708,119.73963051769734,115.4743766852104,110.79381494087397,105.8439747457803,100.73154998755024,95.50165214301585
163,Keihanshin (Kyoto-Osaka-Kobe),3630.1067181661324,125.72031,Japan,3032,Asia,2,3899.299,4115.094,4308.477,4587.023,4929.738,5274.632,5576.051,5868.758,6129.464,126.53592001621917,125.86702388165212,124.14667717467736,121.59349955348313,118.39935158414914,114.8844467625214,111.14690746010142,107.19702585472497,103.09817107214988
164,Keihanshin (Kyoto-Osaka-Kobe),3630.1067181661324,125.72031,Japan,3032,Asia,2,3899.299,4141.06,4395.476,4812.488,5381.939,6042.085,6703.688,7414.794,8158.483,126.53592001621917,126.66123517634873,126.42588675040975,125.96631540020758,125.36924725956811,124.60649750097046,123.78347890221482,122.99671315738784,122.31016516610556
165,Manila,208.5388932481446,77.30996499999999,Philippines,2690,Asia,2,332.055,413.788,521.994,668.807,871.821,1139.855,1477.34,1879.905,2340.077,93.26079800000007,100.61122101045132,107.69872320530935,114.0533273464387,119.46791008745728,124.1464363628156,127.9409816597556,130.79154128956839,132.72769211909556
166,Manila,208.5388932481446,77.30996499999999,Philippines,2690,Asia,2,332.055,416.722,528.14,661.231,818.91,1000.371,1222.574,1489.05,1802.913,93.26079800000007,101.32459850572194,109.70510970985893,117.82314348830042,125.3555615215774,132.32124133820213,138.61746525711428,144.21774404257138,149.04005805640713
167,Manila,208.5388932481446,77.30996499999999,Philippines,2690,Asia,2,332.055,419.859,535.44,657.632,783.475,906.961,1047.765,1207.876,1388.717,93.26079800000007,102.08736192961554,112.04844230251427,122.52335111330245,133.16887147698205,143.42033267507705,153.43661887500792,163.4322386800521,173.51959589107514
168,Manila,208.5388932481446,77.30996499999999,Philippines,2690,Asia,2,332.055,419.387,533.031,645.294,755.582,850.572,953.109,1064.862,1186.831,93.26079800000007,101.97253274146036,111.85682292625071,122.19622872410325,132.6481250660794,142.6326188161109,152.32962478913245,161.96949679456344,171.66959651938376
169,Manila,208.5388932481446,77.30996499999999,Philippines,2690,Asia,2,332.055,413.255,522.908,687.896,940.124,1296.076,1753.316,2311.031,2963.721,93.26079800000007,100.48146946395029,107.43682941967661,113.55159243493227,118.6703002355151,123.01763635772731,126.45687090626406,128.93873354498075,130.49936475781826
170,Istanbul,625.3107973563094,63.627862,Turkey,942,Asia,2,912.432,1139.45,1400.126,1696.996,2035.822,2410.225,2804.263,3193.055,3558.193,72.75232499999997,76.63759728461804,79.81022065111368,82.38123616926947,84.35402275355445,85.91718080279266,86.99001381483164,87.47745897095874,87.34994841287615
171,Istanbul,625.3107973563094,63.627862,Turkey,942,Asia,2,912.432,1145.459,1413.624,1691.512,1976.546,2269.875,2584.294,2910.038,3243.898,72.75232499999997,77.04176986428084,81.01219184660515,84.61041043292245,87.76859584083503,90.48007149957242,92.74941736579922,94.55284601082155,95.8799005795735
172,Istanbul,625.3107973563094,63.627862,Turkey,942,Asia,2,912.432,1153.361,1431.102,1682.006,1902.175,2099.393,2294.494,2481.959,2664.256,72.75232499999997,77.5732387922029,82.61936847256716,87.6199111842269,92.42352901063346,96.8346511239119,101.00406891470448,105.13335285508175,109.22732693287466
173,Istanbul,625.3107973563094,63.627862,Turkey,942,Asia,2,912.432,1145.059,1409.175,1662.915,1916.463,2164.049,2413.824,2651.317,2875.347,72.75232499999997,77.01481766108154,80.94132907278855,84.30099058442117,86.94461370711046,89.0417121392582,90.57631431000235,91.51907342436512,91.82892074947117
174,Istanbul,625.3107973563094,63.627862,Turkey,942,Asia,2,912.432,1139.299,1403.01,1728.569,2134.282,2613.33,3135.919,3677.255,4217.485,72.75232499999997,76.62745667980491,79.78074533478838,82.3229271211249,84.26940375500844,85.81404185904606,86.87730961932988,87.35922564444566,87.23247944846543
175,Ankara,625.3107973563094,63.627862,Turkey,435,Asia,2,912.432,1139.45,1400.126,1696.996,2035.822,2410.225,2804.263,3193.055,3558.193,72.75232499999997,76.63759728461804,79.81022065111368,82.38123616926947,84.35402275355445,85.91718080279266,86.99001381483164,87.47745897095874,87.34994841287615
176,Ankara,625.3107973563094,63.627862,Turkey,435,Asia,2,912.432,1145.459,1413.624,1691.512,1976.546,2269.875,2584.294,2910.038,3243.898,72.75232499999997,77.04176986428084,81.01219184660515,84.61041043292245,87.76859584083503,90.48007149957242,92.74941736579922,94.55284601082155,95.8799005795735
177,Ankara,625.3107973563094,63.627862,Turkey,435,Asia,2,912.432,1153.361,1431.102,1682.006,1902.175,2099.393,2294.494,2481.959,2664.256,72.75232499999997,77.5732387922029,82.61936847256716,87.6199111842269,92.42352901063346,96.8346511239119,101.00406891470448,105.13335285508175,109.22732693287466
178,Ankara,625.3107973563094,63.627862,Turkey,435,Asia,2,912.432,1145.059,1409.175,1662.915,1916.463,2164.049,2413.824,2651.317,2875.347,72.75232499999997,77.01481766108154,80.94132907278855,84.30099058442117,86.94461370711046,89.0417121392582,90.57631431000235,91.51907342436512,91.82892074947117
