,city,p2010_x,region_x,country_x,2000_ls,2015_ls,region_y,g2010,g2015,g2020,g2025,g2030,g2035,g2040,g2045,g2050,g2055,g2060,p2010_y,p2015,p2020,p2025,p2030,p2035,p2040,p2045,p2050,p2055,p2060
126,Jakarta,239.8709370151422,Asia,Indonesia,4418,5781,Asia,929.865,1266.782,1751.519,2364.557,3044.987,3783.106,4599.043,5456.453,6334.963,7237.842,8153.688,239.8709370151422,251.39584044050383,261.7048545758292,270.39511097815733,277.36384735771713,282.7232122959467,286.31396614888257,287.9575412297356,287.52219567413624,285.5124068846355,282.01016556111165
127,Jakarta,239.8709370151422,Asia,Indonesia,4418,5781,Asia,929.865,1271.185,1757.144,2313.373,2843.918,3315.366,3769.18,4179.359,4534.446,4849.114,5127.832,239.8709370151422,252.26950851600407,264.2141200782977,275.2234623767493,285.0816490298902,293.0684874516714,299.27254423454394,303.8601578876129,306.9132736655683,308.3675289306617,308.4596839880804
128,Jakarta,239.8709370151422,Asia,Indonesia,4418,5781,Asia,929.865,1260.973,1730.752,2316.574,2979.939,3700.59,4481.019,5271.981,6044.947,6799.38,7521.637,239.8709370151422,250.24299097973417,258.5216982595431,264.35108441766107,267.7705242897509,269.29158546003293,268.7172110340959,266.00148522957295,261.10281511232984,254.2721988548987,245.74247284127276
129,Jakarta,239.8709370151422,Asia,Indonesia,4418,5781,Asia,929.865,1261.476,1759.805,2553.757,3722.481,5313.941,7214.559,9309.205,11506.792,13770.972,16050.69,239.8709370151422,250.3427992698059,258.89642175662686,265.176445621785,269.3348022905145,271.8948125300548,272.66134677567817,271.5723176097961,268.5521597165649,263.8296103970217,257.56712480991143
130,Surabaya,239.8709370151422,Asia,Indonesia,2460,3039,Asia,929.865,1262.296,1752.642,2465.619,3417.516,4637.535,6051.913,7554.434,9086.702,10617.586,12099.521,239.8709370151422,250.50551668769012,259.298600430551,265.93929580176473,270.4661076398856,273.3955389883729,274.52057301699466,273.7723718639221,271.071331164637,266.64556706548933,260.65516964409824
131,Surabaya,239.8709370151422,Asia,Indonesia,2460,3039,Asia,929.865,1266.782,1751.519,2364.557,3044.987,3783.106,4599.043,5456.453,6334.963,7237.842,8153.688,239.8709370151422,251.39584044050383,261.7048545758292,270.39511097815733,277.36384735771713,282.7232122959467,286.31396614888257,287.9575412297356,287.52219567413624,285.5124068846355,282.01016556111165
132,Surabaya,239.8709370151422,Asia,Indonesia,2460,3039,Asia,929.865,1271.185,1757.144,2313.373,2843.918,3315.366,3769.18,4179.359,4534.446,4849.114,5127.832,239.8709370151422,252.26950851600407,264.2141200782977,275.2234623767493,285.0816490298902,293.0684874516714,299.27254423454394,303.8601578876129,306.9132736655683,308.3675289306617,308.4596839880804
133,Surabaya,239.8709370151422,Asia,Indonesia,2460,3039,Asia,929.865,1260.973,1730.752,2316.574,2979.939,3700.59,4481.019,5271.981,6044.947,6799.38,7521.637,239.8709370151422,250.24299097973417,258.5216982595431,264.35108441766107,267.7705242897509,269.29158546003293,268.7172110340959,266.00148522957295,261.10281511232984,254.2721988548987,245.74247284127276
134,Surabaya,239.8709370151422,Asia,Indonesia,2460,3039,Asia,929.865,1261.476,1759.805,2553.757,3722.481,5313.941,7214.559,9309.205,11506.792,13770.972,16050.69,239.8709370151422,250.3427992698059,258.89642175662686,265.176445621785,269.3348022905145,271.8948125300548,272.66134677567817,271.5723176097961,268.5521597165649,263.8296103970217,257.56712480991143
135,Brasilia,194.94646999999998,Americas,Brazil,260,833,Americas,1967.541,2303.632,2796.631,3352.735,3996.137,4746.484,5564.084,6401.209,7214.073,8003.391,8752.903,194.94646999999998,202.29469907343406,208.2600427827047,212.85052190993605,215.83967461801106,217.56935618716585,217.97334962356902,217.11892244762115,214.892553207098,211.42826679796417,206.80267165593747
136,Brasilia,194.94646999999998,Americas,Brazil,260,833,Americas,1967.541,2313.373,2814.726,3308.152,3776.172,4225.471,4687.932,5153.778,5613.1,6082.409,6559.794,194.94646999999998,203.15011511388798,210.74264645827634,217.42031320161172,222.81908868466135,226.9410946568011,229.84059358549948,231.53143092277742,231.8681687745202,230.80244798348005,228.664941890414
137,Brasilia,194.94646999999998,Americas,Brazil,260,833,Americas,1967.541,2322.977,2833.335,3275.81,3616.064,3857.539,4058.533,4216.964,4333.19,4433.296,4522.291,194.94646999999998,203.99352208619493,213.25158095335416,222.2201947743847,230.45225703408818,237.51352296961997,243.65448034789748,249.06128590934009,253.65446956721087,257.24856743255225,259.95807231940915
138,Brasilia,194.94646999999998,Americas,Brazil,260,833,Americas,1967.541,2307.059,2790.695,3250.369,3693.666,4118.368,4542.876,4950.713,5332.213,5711.066,6085.488,194.94646999999998,202.59561068037596,209.12029782599575,214.15451410298886,217.31359033551894,218.955101089857,219.04976835309097,217.61976053473364,214.59502998352337,210.18272113668314,204.52425853010965
139,Brasilia,194.94646999999998,Americas,Brazil,260,833,Americas,1967.541,2302.62,2800.474,3425.068,4238.996,5262.758,6409.806,7628.862,8867.724,10129.85,11397.887,194.94646999999998,202.20580939298446,207.99110794702227,212.30818352705026,215.01996905673377,216.47862805194552,216.62523701390938,215.52834003005438,213.07659184580933,209.4042221752397,204.58861124903245
140,São Paulo,194.94646999999998,Americas,Brazil,1888,3340,Americas,1967.541,2303.632,2796.631,3352.735,3996.137,4746.484,5564.084,6401.209,7214.073,8003.391,8752.903,194.94646999999998,202.29469907343406,208.2600427827047,212.85052190993605,215.83967461801106,217.56935618716585,217.97334962356902,217.11892244762115,214.892553207098,211.42826679796417,206.80267165593747
141,São Paulo,194.94646999999998,Americas,Brazil,1888,3340,Americas,1967.541,2313.373,2814.726,3308.152,3776.172,4225.471,4687.932,5153.778,5613.1,6082.409,6559.794,194.94646999999998,203.15011511388798,210.74264645827634,217.42031320161172,222.81908868466135,226.9410946568011,229.84059358549948,231.53143092277742,231.8681687745202,230.80244798348005,228.664941890414
142,São Paulo,194.94646999999998,Americas,Brazil,1888,3340,Americas,1967.541,2322.977,2833.335,3275.81,3616.064,3857.539,4058.533,4216.964,4333.19,4433.296,4522.291,194.94646999999998,203.99352208619493,213.25158095335416,222.2201947743847,230.45225703408818,237.51352296961997,243.65448034789748,249.06128590934009,253.65446956721087,257.24856743255225,259.95807231940915
143,São Paulo,194.94646999999998,Americas,Brazil,1888,3340,Americas,1967.541,2307.059,2790.695,3250.369,3693.666,4118.368,4542.876,4950.713,5332.213,5711.066,6085.488,194.94646999999998,202.59561068037596,209.12029782599575,214.15451410298886,217.31359033551894,218.955101089857,219.04976835309097,217.61976053473364,214.59502998352337,210.18272113668314,204.52425853010965
144,São Paulo,194.94646999999998,Americas,Brazil,1888,3340,Americas,1967.541,2302.62,2800.474,3425.068,4238.996,5262.758,6409.806,7628.862,8867.724,10129.85,11397.887,194.94646999999998,202.20580939298446,207.99110794702227,212.30818352705026,215.01996905673377,216.47862805194552,216.62523701390938,215.52834003005438,213.07659184580933,209.4042221752397,204.58861124903245
145,Rio de Janeiro,194.94646999999998,Americas,Brazil,2005,2104,Americas,1967.541,2303.632,2796.631,3352.735,3996.137,4746.484,5564.084,6401.209,7214.073,8003.391,8752.903,194.94646999999998,202.29469907343406,208.2600427827047,212.85052190993605,215.83967461801106,217.56935618716585,217.97334962356902,217.11892244762115,214.892553207098,211.42826679796417,206.80267165593747
146,Rio de Janeiro,194.94646999999998,Americas,Brazil,2005,2104,Americas,1967.541,2313.373,2814.726,3308.152,3776.172,4225.471,4687.932,5153.778,5613.1,6082.409,6559.794,194.94646999999998,203.15011511388798,210.74264645827634,217.42031320161172,222.81908868466135,226.9410946568011,229.84059358549948,231.53143092277742,231.8681687745202,230.80244798348005,228.664941890414
147,Rio de Janeiro,194.94646999999998,Americas,Brazil,2005,2104,Americas,1967.541,2322.977,2833.335,3275.81,3616.064,3857.539,4058.533,4216.964,4333.19,4433.296,4522.291,194.94646999999998,203.99352208619493,213.25158095335416,222.2201947743847,230.45225703408818,237.51352296961997,243.65448034789748,249.06128590934009,253.65446956721087,257.24856743255225,259.95807231940915
148,Rio de Janeiro,194.94646999999998,Americas,Brazil,2005,2104,Americas,1967.541,2307.059,2790.695,3250.369,3693.666,4118.368,4542.876,4950.713,5332.213,5711.066,6085.488,194.94646999999998,202.59561068037596,209.12029782599575,214.15451410298886,217.31359033551894,218.955101089857,219.04976835309097,217.61976053473364,214.59502998352337,210.18272113668314,204.52425853010965
149,Rio de Janeiro,194.94646999999998,Americas,Brazil,2005,2104,Americas,1967.541,2302.62,2800.474,3425.068,4238.996,5262.758,6409.806,7628.862,8867.724,10129.85,11397.887,194.94646999999998,202.20580939298446,207.99110794702227,212.30818352705026,215.01996905673377,216.47862805194552,216.62523701390938,215.52834003005438,213.07659184580933,209.4042221752397,204.58861124903245
150,Mexico City,113.42304699249158,Americas,Mexico,2545,3185,Americas,1409.686,1665.237,1946.473,2290.207,2721.745,3236.934,3793.24,4382.18,4993.562,5607.086,6205.251,113.42304699249158,119.29190893280207,124.23030619954814,128.15551567120883,131.00503394168226,133.02380999450676,134.1261732417665,134.279804328391,133.52198404136536,132.02628885105628,129.88357521737274
151,Mexico City,113.42304699249158,Americas,Mexico,2545,3185,Americas,1409.686,1674.739,1971.21,2303.645,2668.208,3059.464,3474.3,3923.81,4416.916,4948.701,5507.342,113.42304699249158,119.97256008027233,126.18275401562276,131.81162308274273,136.74726416228918,140.90818616537794,144.298120028609,146.89836953275469,148.71903431749936,149.77236494647207,150.03304595576444
152,Mexico City,113.42304699249158,Americas,Mexico,2545,3185,Americas,1409.686,1686.201,2003.384,2332.715,2653.058,2956.283,3240.54,3511.829,3785.058,4064.938,4346.62,113.42304699249158,120.79364554201572,128.79867189222722,137.17834269429125,145.51788251771174,153.3640757498224,160.85700001925304,168.12338126031167,175.15659648282343,181.80831103691943,188.086672576912
153,Mexico City,113.42304699249158,Americas,Mexico,2545,3185,Americas,1409.686,1667.564,1948.304,2251.88,2598.759,2971.871,3349.55,3733.059,4134.695,4553.559,4979.503,113.42304699249158,119.45857425983776,124.81783047646898,129.18767882292542,132.42914481573592,134.74966532102528,136.06087633911375,136.33716932762027,135.6024761038989,134.0444702998068,131.7821340646201
154,Mexico City,113.42304699249158,Americas,Mexico,2545,3185,Americas,1409.686,1660.701,1935.7,2303.276,2818.03,3474.504,4196.395,4968.519,5785.354,6631.348,7484.045,113.42304699249158,118.96697701519294,123.22216014542352,126.05808296923715,127.76111592339491,128.59485350410725,128.50412317398644,127.48012788518363,125.58169154482346,122.99781167773014,119.8355564315468
155,Tokyo,126.53592001621917,Asia,Japan,6061,6562,Asia,3899.299,4130.561,4351.946,4656.49,5022.834,5403.336,5754.023,6107.17,6436.957,6765.862,7085.558,126.53592001621917,126.34010250006115,125.48255009711792,124.105527315672,122.37234559977814,120.40902694808669,118.29350528042377,116.05750613533893,113.71364225661799,111.32372497091161,108.5596662203005
156,Tokyo,126.53592001621917,Asia,Japan,6061,6562,Asia,3899.299,4122.859,4320.842,4551.239,4764.432,4923.419,5049.352,5186.444,5319.228,5467.873,5630.804,126.53592001621917,126.10453136241107,124.81254802065374,122.85015143982324,120.40981332343114,117.67026095866262,114.75440985661928,111.70792538141205,108.60869980126017,105.52285371676663,102.41474177057235
157,Tokyo,126.53592001621917,Asia,Japan,6061,6562,Asia,3899.299,4104.915,4262.001,4414.222,4509.938,4502.382,4427.72,4333.646,4212.844,4090.03,3967.242,126.53592001621917,125.55568561310423,123.2105003897708,119.73963051769734,115.4743766852104,110.79381494087397,105.8439747457803,100.73154998755024,95.50165214301585,90.23085386965725,84.81050599250797
158,Tokyo,126.53592001621917,Asia,Japan,6061,6562,Asia,3899.299,4115.094,4308.477,4587.023,4929.738,5274.632,5576.051,5868.758,6129.464,6380.293,6619.223,126.53592001621917,125.86702388165212,124.14667717467736,121.59349955348313,118.39935158414914,114.8844467625214,111.14690746010142,107.19702585472497,103.09817107214988,98.95481068338712,94.72676892576189
159,Tokyo,126.53592001621917,Asia,Japan,6061,6562,Asia,3899.299,4141.06,4395.476,4812.488,5381.939,6042.085,6703.688,7414.794,8158.483,8969.401,9845.774,126.53592001621917,126.66123517634873,126.42588675040975,125.96631540020758,125.36924725956811,124.60649750097046,123.78347890221482,122.99671315738784,122.31016516610556,121.74013424260872,120.93919041367991
160,Keihanshin (Kyoto-Osaka-Kobe),126.53592001621917,Asia,Japan,3032,3561,Asia,3899.299,4130.561,4351.946,4656.49,5022.834,5403.336,5754.023,6107.17,6436.957,6765.862,7085.558,126.53592001621917,126.34010250006115,125.48255009711792,124.105527315672,122.37234559977814,120.40902694808669,118.29350528042377,116.05750613533893,113.71364225661799,111.32372497091161,108.5596662203005
161,Keihanshin (Kyoto-Osaka-Kobe),126.53592001621917,Asia,Japan,3032,3561,Asia,3899.299,4122.859,4320.842,4551.239,4764.432,4923.419,5049.352,5186.444,5319.228,5467.873,5630.804,126.53592001621917,126.10453136241107,124.81254802065374,122.85015143982324,120.40981332343114,117.67026095866262,114.75440985661928,111.70792538141205,108.60869980126017,105.52285371676663,102.41474177057235
162,Keihanshin (Kyoto-Osaka-Kobe),126.53592001621917,Asia,Japan,3032,3561,Asia,3899.299,4104.915,4262.001,4414.222,4509.938,4502.382,4427.72,4333.646,4212.844,4090.03,3967.242,126.53592001621917,125.55568561310423,123.2105003897708,119.73963051769734,115.4743766852104,110.79381494087397,105.8439747457803,100.73154998755024,95.50165214301585,90.23085386965725,84.81050599250797
163,Keihanshin (Kyoto-Osaka-Kobe),126.53592001621917,Asia,Japan,3032,3561,Asia,3899.299,4115.094,4308.477,4587.023,4929.738,5274.632,5576.051,5868.758,6129.464,6380.293,6619.223,126.53592001621917,125.86702388165212,124.14667717467736,121.59349955348313,118.39935158414914,114.8844467625214,111.14690746010142,107.19702585472497,103.09817107214988,98.95481068338712,94.72676892576189
164,Keihanshin (Kyoto-Osaka-Kobe),126.53592001621917,Asia,Japan,3032,3561,Asia,3899.299,4141.06,4395.476,4812.488,5381.939,6042.085,6703.688,7414.794,8158.483,8969.401,9845.774,126.53592001621917,126.66123517634873,126.42588675040975,125.96631540020758,125.36924725956811,124.60649750097046,123.78347890221482,122.99671315738784,122.31016516610556,121.74013424260872,120.93919041367991
165,Manila,93.26079800000007,Asia,Philippines,2690,3035,Asia,332.055,413.788,521.994,668.807,871.821,1139.855,1477.34,1879.905,2340.077,2850.495,3399.396,93.26079800000007,100.61122101045132,107.69872320530935,114.0533273464387,119.46791008745728,124.1464363628156,127.9409816597556,130.79154128956839,132.72769211909556,133.9228552163329,134.41933005626692
166,Manila,93.26079800000007,Asia,Philippines,2690,3035,Asia,332.055,416.722,528.14,661.231,818.91,1000.371,1222.574,1489.05,1802.913,2166.583,2581.162,93.26079800000007,101.32459850572194,109.70510970985893,117.82314348830042,125.3555615215774,132.32124133820213,138.61746525711428,144.21774404257138,149.04005805640713,153.21474623706735,156.74210664399894
167,Manila,93.26079800000007,Asia,Philippines,2690,3035,Asia,332.055,419.859,535.44,657.632,783.475,906.961,1047.765,1207.876,1388.717,1592.518,1821.737,93.26079800000007,102.08736192961554,112.04844230251427,122.52335111330245,133.16887147698205,143.42033267507705,153.43661887500792,163.4322386800521,173.51959589107514,183.35902954587283,192.829094257726
168,Manila,93.26079800000007,Asia,Philippines,2690,3035,Asia,332.055,419.387,533.031,645.294,755.582,850.572,953.109,1064.862,1186.831,1319.697,1463.697,93.26079800000007,101.97253274146036,111.85682292625071,122.19622872410325,132.6481250660794,142.6326188161109,152.32962478913245,161.96949679456344,171.66959651938376,181.08185584970275,190.08899606130484
169,Manila,93.26079800000007,Asia,Philippines,2690,3035,Asia,332.055,413.255,522.908,687.896,940.124,1296.076,1753.316,2311.031,2963.721,3707.159,4531.896,93.26079800000007,100.48146946395029,107.43682941967661,113.55159243493227,118.6703002355151,123.01763635772731,126.45687090626406,128.93873354498075,130.49936475781826,131.3154854838112,131.4352579148015
170,Istanbul,72.75232499999997,Asia,Turkey,942,1700,Asia,912.432,1139.45,1400.126,1696.996,2035.822,2410.225,2804.263,3193.055,3558.193,3904.368,4226.776,72.75232499999997,76.63759728461804,79.81022065111368,82.38123616926947,84.35402275355445,85.91718080279266,86.99001381483164,87.47745897095874,87.34994841287615,86.69685815576068,85.60107645753259
171,Istanbul,72.75232499999997,Asia,Turkey,942,1700,Asia,912.432,1145.459,1413.624,1691.512,1976.546,2269.875,2584.294,2910.038,3243.898,3590.591,3946.117,72.75232499999997,77.04176986428084,81.01219184660515,84.61041043292245,87.76859584083503,90.48007149957242,92.74941736579922,94.55284601082155,95.8799005795735,96.68429306569354,97.0278797277581
172,Istanbul,72.75232499999997,Asia,Turkey,942,1700,Asia,912.432,1153.361,1431.102,1682.006,1902.175,2099.393,2294.494,2481.959,2664.256,2846.911,3029.242,72.75232499999997,77.5732387922029,82.61936847256716,87.6199111842269,92.42352901063346,96.8346511239119,101.00406891470448,105.13335285508175,109.22732693287466,113.14048414134906,116.86971572702194
173,Istanbul,72.75232499999997,Asia,Turkey,942,1700,Asia,912.432,1145.059,1409.175,1662.915,1916.463,2164.049,2413.824,2651.317,2875.347,3091.504,3297.424,72.75232499999997,77.01481766108154,80.94132907278855,84.30099058442117,86.94461370711046,89.0417121392582,90.57631431000235,91.51907342436512,91.82892074947117,91.56468638653119,90.76031684106344
174,Istanbul,72.75232499999997,Asia,Turkey,942,1700,Asia,912.432,1139.299,1403.01,1728.569,2134.282,2613.33,3135.919,3677.255,4217.485,4762.887,5309.197,72.75232499999997,76.62745667980491,79.78074533478838,82.3229271211249,84.26940375500844,85.81404185904606,86.87730961932988,87.35922564444566,87.23247944846543,86.58795504759061,85.51061951627032
175,Ankara,72.75232499999997,Asia,Turkey,435,712,Asia,912.432,1139.45,1400.126,1696.996,2035.822,2410.225,2804.263,3193.055,3558.193,3904.368,4226.776,72.75232499999997,76.63759728461804,79.81022065111368,82.38123616926947,84.35402275355445,85.91718080279266,86.99001381483164,87.47745897095874,87.34994841287615,86.69685815576068,85.60107645753259
176,Ankara,72.75232499999997,Asia,Turkey,435,712,Asia,912.432,1145.459,1413.624,1691.512,1976.546,2269.875,2584.294,2910.038,3243.898,3590.591,3946.117,72.75232499999997,77.04176986428084,81.01219184660515,84.61041043292245,87.76859584083503,90.48007149957242,92.74941736579922,94.55284601082155,95.8799005795735,96.68429306569354,97.0278797277581
177,Ankara,72.75232499999997,Asia,Turkey,435,712,Asia,912.432,1153.361,1431.102,1682.006,1902.175,2099.393,2294.494,2481.959,2664.256,2846.911,3029.242,72.75232499999997,77.5732387922029,82.61936847256716,87.6199111842269,92.42352901063346,96.8346511239119,101.00406891470448,105.13335285508175,109.22732693287466,113.14048414134906,116.86971572702194
178,Ankara,72.75232499999997,Asia,Turkey,435,712,Asia,912.432,1145.059,1409.175,1662.915,1916.463,2164.049,2413.824,2651.317,2875.347,3091.504,3297.424,72.75232499999997,77.01481766108154,80.94132907278855,84.30099058442117,86.94461370711046,89.0417121392582,90.57631431000235,91.51907342436512,91.82892074947117,91.56468638653119,90.76031684106344
179,Ankara,72.75232499999997,Asia,Turkey,435,712,Asia,912.432,1139.299,1403.01,1728.569,2134.282,2613.33,3135.919,3677.255,4217.485,4762.887,5309.197,72.75232499999997,76.62745667980491,79.78074533478838,82.3229271211249,84.26940375500844,85.81404185904606,86.87730961932988,87.35922564444566,87.23247944846543,86.58795504759061,85.51061951627032
180,Rhine-Ruhr,82.30246316178722,Europe,Germany,2149,2164,Europe,2727.329,2990.49,3195.69,3394.903,3608.195,3869.574,4183.73,4492.942,4775.802,5044.27,5331.66,82.30246316178722,82.27805764760134,82.37700714557644,82.50967058457053,82.57816134934416,82.57671325069816,82.5436777415562,82.45791734844362,82.25459893186203,81.87798672706913,81.35095538386005
181,Rhine-Ruhr,82.30246316178722,Europe,Germany,2149,2164,Europe,2727.329,2984.875,3175.183,3337.965,3487.772,3668.52,3907.28,4154.085,4391.664,4629.785,4896.419,82.30246316178722,82.12355791238025,81.9102028427271,81.68349620745764,81.35738861852411,80.91366541662343,80.36692733557983,79.71498748618299,78.93224518699436,78.02009495307747,77.06852852420441
182,Rhine-Ruhr,82.30246316178722,Europe,Germany,2149,2164,Europe,2727.329,2967.93,3122.796,3214.717,3258.383,3296.919,3359.72,3397.745,3398.172,3376.829,3363.263,82.30246316178722,81.65736918844705,80.5593915385945,78.95515899141839,76.96055134840155,74.73473734698486,72.28798340788927,69.56118462179879,66.55124710572228,63.392383594853186,60.26402759551193
183,Rhine-Ruhr,82.30246316178722,Europe,Germany,2149,2164,Europe,2727.329,2979.059,3166.278,3351.167,3545.836,3779.052,4054.838,4318.427,4550.633,4763.636,4990.366,82.30246316178722,81.96353919731673,81.48855210315992,80.84688973280618,79.95426308643499,78.93331207528918,77.78013608819043,76.43594799142024,74.83879112635898,73.02016443352383,71.08846021113023
184,Rhine-Ruhr,82.30246316178722,Europe,Germany,2149,2164,Europe,2727.329,3001.15,3243.287,3531.057,3889.722,4344.943,4894.548,5494.448,6130.026,6819.945,7610.561,82.30246316178722,82.57134728393748,83.30727533226725,84.46031570160116,85.7735207662967,87.11061179692817,88.560939338573,90.17689356793197,91.93353802062776,93.71620360052826,95.49593111325895
185,Berlin,82.30246316178722,Europe,Germany,963,949,Europe,2727.329,2990.49,3195.69,3394.903,3608.195,3869.574,4183.73,4492.942,4775.802,5044.27,5331.66,82.30246316178722,82.27805764760134,82.37700714557644,82.50967058457053,82.57816134934416,82.57671325069816,82.5436777415562,82.45791734844362,82.25459893186203,81.87798672706913,81.35095538386005
186,Berlin,82.30246316178722,Europe,Germany,963,949,Europe,2727.329,2984.875,3175.183,3337.965,3487.772,3668.52,3907.28,4154.085,4391.664,4629.785,4896.419,82.30246316178722,82.12355791238025,81.9102028427271,81.68349620745764,81.35738861852411,80.91366541662343,80.36692733557983,79.71498748618299,78.93224518699436,78.02009495307747,77.06852852420441
187,Berlin,82.30246316178722,Europe,Germany,963,949,Europe,2727.329,2967.93,3122.796,3214.717,3258.383,3296.919,3359.72,3397.745,3398.172,3376.829,3363.263,82.30246316178722,81.65736918844705,80.5593915385945,78.95515899141839,76.96055134840155,74.73473734698486,72.28798340788927,69.56118462179879,66.55124710572228,63.392383594853186,60.26402759551193
188,Berlin,82.30246316178722,Europe,Germany,963,949,Europe,2727.329,2979.059,3166.278,3351.167,3545.836,3779.052,4054.838,4318.427,4550.633,4763.636,4990.366,82.30246316178722,81.96353919731673,81.48855210315992,80.84688973280618,79.95426308643499,78.93331207528918,77.78013608819043,76.43594799142024,74.83879112635898,73.02016443352383,71.08846021113023
189,Berlin,82.30246316178722,Europe,Germany,963,949,Europe,2727.329,3001.15,3243.287,3531.057,3889.722,4344.943,4894.548,5494.448,6130.026,6819.945,7610.561,82.30246316178722,82.57134728393748,83.30727533226725,84.46031570160116,85.7735207662967,87.11061179692817,88.560939338573,90.17689356793197,91.93353802062776,93.71620360052826,95.49593111325895
190,Johannesburg,50.13281699999999,Africa,South Africa,1732,2800,Africa,474.761,570.256,710.767,883.319,1086.864,1320.975,1572.447,1827.697,2074.644,2311.963,2540.034,50.13281699999999,52.39562083727364,54.70911001632455,56.78445421688364,58.468339277118005,59.89282800413188,61.034865140482204,61.854828624438476,62.34394676272653,62.47144655788214,62.21470854846417
191,Johannesburg,50.13281699999999,Africa,South Africa,1732,2800,Africa,474.761,571.322,709.196,862.831,1024.291,1192.622,1369.723,1551.586,1736.314,1928.612,2132.356,50.13281699999999,52.493498169043264,54.79699581404255,56.84495841202316,58.58541839465066,60.02778457118288,61.2539140832856,62.25048392747024,63.044910086328436,63.6314716295079,64.04184306610306
192,Johannesburg,50.13281699999999,Africa,South Africa,1732,2800,Africa,474.761,568.648,696.646,822.564,933.803,1031.876,1123.217,1207.489,1287.887,1369.24,1455.33,50.13281699999999,52.247879670963364,54.008571373067795,55.5642221122448,57.006708995920555,58.267658785515245,59.42275074661262,60.50635302968391,61.62514085982975,62.67105964012956,63.632837693067216
193,Johannesburg,50.13281699999999,Africa,South Africa,1732,2800,Africa,474.761,568.604,699.956,839.311,984.82,1130.97,1276.607,1416.863,1549.012,1678.609,1808.649,50.13281699999999,52.24384125351541,54.13225185392692,55.52099152296655,56.45540945611666,56.94890093129705,57.0701083428598,56.82312374981894,56.24782101857338,55.434128830793824,54.441494394776385
194,Johannesburg,50.13281699999999,Africa,South Africa,1732,2800,Africa,474.761,571.674,716.45,908.189,1156.482,1464.303,1813.241,2189.183,2577.407,2975.671,3384.543,50.13281699999999,52.52587579009903,55.1154978533651,57.611849571183726,59.718992824765905,61.56684255211002,63.1387673184969,64.38496793866229,65.27451678799942,65.75672552939626,65.800752683582
195,Pretoria,50.13281699999999,Africa,South Africa,1463,2721,Africa,474.761,570.256,710.767,883.319,1086.864,1320.975,1572.447,1827.697,2074.644,2311.963,2540.034,50.13281699999999,52.39562083727364,54.70911001632455,56.78445421688364,58.468339277118005,59.89282800413188,61.034865140482204,61.854828624438476,62.34394676272653,62.47144655788214,62.21470854846417
196,Pretoria,50.13281699999999,Africa,South Africa,1463,2721,Africa,474.761,571.322,709.196,862.831,1024.291,1192.622,1369.723,1551.586,1736.314,1928.612,2132.356,50.13281699999999,52.493498169043264,54.79699581404255,56.84495841202316,58.58541839465066,60.02778457118288,61.2539140832856,62.25048392747024,63.044910086328436,63.6314716295079,64.04184306610306
197,Pretoria,50.13281699999999,Africa,South Africa,1463,2721,Africa,474.761,568.648,696.646,822.564,933.803,1031.876,1123.217,1207.489,1287.887,1369.24,1455.33,50.13281699999999,52.247879670963364,54.008571373067795,55.5642221122448,57.006708995920555,58.267658785515245,59.42275074661262,60.50635302968391,61.62514085982975,62.67105964012956,63.632837693067216
198,Pretoria,50.13281699999999,Africa,South Africa,1463,2721,Africa,474.761,568.604,699.956,839.311,984.82,1130.97,1276.607,1416.863,1549.012,1678.609,1808.649,50.13281699999999,52.24384125351541,54.13225185392692,55.52099152296655,56.45540945611666,56.94890093129705,57.0701083428598,56.82312374981894,56.24782101857338,55.434128830793824,54.441494394776385
199,Pretoria,50.13281699999999,Africa,South Africa,1463,2721,Africa,474.761,571.674,716.45,908.189,1156.482,1464.303,1813.241,2189.183,2577.407,2975.671,3384.543,50.13281699999999,52.52587579009903,55.1154978533651,57.611849571183726,59.718992824765905,61.56684255211002,63.1387673184969,64.38496793866229,65.27451678799942,65.75672552939626,65.800752683582
200,Hanoi,87.84844499437746,Asia,Vietnam,2954,3409,Asia,249.923,333.128,470.241,642.261,861.649,1128.571,1433.129,1762.005,2091.506,2410.096,2715.249,87.84844499437746,92.035059366704,95.48263693250314,97.8756984984339,99.29935349313809,100.09154140063896,100.23471309134801,99.62320877212407,98.22425208496489,96.1497981715583,93.55222659428722
201,Hanoi,87.84844499437746,Asia,Vietnam,2954,3409,Asia,249.923,334.359,471.171,621.722,787.227,963.961,1162.048,1378.557,1602.436,1831.777,2070.282,87.84844499437746,92.37515899661243,96.40842798250786,99.60633937121735,101.95779457330782,103.62279776073514,104.65038507902713,104.95570228712441,104.375860447524,103.13128195843815,101.3288018591488
202,Hanoi,87.84844499437746,Asia,Vietnam,2954,3409,Asia,249.923,335.61,472.887,610.703,745.518,870.905,999.625,1130.648,1255.851,1375.659,1495.577,87.84844499437746,92.72095522610701,97.48841231687705,101.67009499480166,105.13399992224419,107.87164330713001,110.04238777064153,111.62851028239012,112.59916362460694,112.92105458416133,112.73165216283579
203,Hanoi,87.84844499437746,Asia,Vietnam,2954,3409,Asia,249.923,333.036,466.722,611.356,774.129,947.447,1135.561,1332.184,1524.03,1707.687,1885.71,87.84844499437746,92.00974183396482,95.44747466986117,97.82644826768241,99.16910276529454,99.79598554217337,99.6887701609359,98.74543364203345,96.94021799969511,94.40218239213107,91.28345156804687
